username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
@MinEconomia;2019-08-15 13:19;30;172;"A aprovação da medida provisória da #LiberdadeEconômica na @camaradeputados é um grande avanço para a economia brasileira. Agora a pauta segue para aprovação no @Senado. O secretário especial @paulouebel fala mais a respeito. Confira! pic.twitter.com/oHjimmuQdF";;@camaradeputados @Senado @paulouebel;#LiberdadeEconômica;"1161990777549086720";https://twitter.com/MinEconomia/status/1161990777549086720
@redebrasilatual;2019-08-15 21:38;104;150;"#FALALULA: Em entrevista a Bob Fernandes, na TVE Bahia, ex-presidente diz que objetivo de Paulo Guedes é destruir economia brasileira. “Onde estão os militares nacionalistas?”, questiona. Amanhã, às 18h https://bit.ly/30fMNHv";;;#FALALULA;"1162116387252387840";https://twitter.com/redebrasilatual/status/1162116387252387840
@MarcioPochmann;2019-08-14 19:18;55;149;"Quadro internacional desfavorável que se avizinha pode manter a economia brasileira em situação ainda pior do que já se encontra no ano de 2020. Turbulências da guerra comercial combinadas à possível recessão nos EUA apontam para o começo de uma segunda década perdida encadeada.";;;;"1161718768965431296";https://twitter.com/MarcioPochmann/status/1161718768965431296
@EstevamReboucas;2019-08-15 22:01;74;146;"Lula: Em entrevista ao jornalista Bob Fernandes, pela TVE BA. Sb a política econômica de Bozo, afirmou que "o papel do ministro Paulo Guedes é destruir a economia brasileira", e perguntou "onde estão os militares nacionalistas?". #LulaLivreQuintaSDV #LulaVivo #DefendamLulaUrgentepic.twitter.com/CsP9nNe3Ej";;;#LulaLivreQuintaSDV #LulaVivo #DefendamLulaUrgentepic;"1162122197340758017";https://twitter.com/EstevamReboucas/status/1162122197340758017
@milenetessarin;2019-08-14 15:47;53;105;"Vários países seguem em firme processo de industrialização. Mas o Brasil vai na contramão. A #desindustrialização não é mundial!pic.twitter.com/x2Nvyoayrg";;;#desindustrialização;"1161665624273281026";https://twitter.com/milenetessarin/status/1161665624273281026
@AlexManente23;2019-08-14 01:57;11;105;"SIM AO EMPRENDEDORISMO! Acabo de registrar o voto favorável do @23cidadania à MP da Liberdade Econômica, que facilita a vida do empreendedor brasileiro, desburocratizando nosso ambiente de negócios e abrindo o caminho para o crescimento econômico. Sim ao emprego! pic.twitter.com/yL0H2niacZ – at Plenário da Câmara dos Deputados";;@23cidadania;;"1161456875738730496";https://twitter.com/AlexManente23/status/1161456875738730496
@hbredda;2019-08-13 21:19;1;85;"Galera não ama, Renoir. Olha a carteira dos fundos existentes. Da uma geral na indústria. A #mglu3 tem algumas vezes o market cap do #Bidi4 e aparece em 4x menos fundos. Só meço o amor por um ativo pelo portfólio. É difícil achar fdo q tem #mglu3. Já #itub4 e #bidi4 é moleza.";;;#mglu3 #Bidi4 #mglu3 #itub4 #bidi4;"1161386859521552385";https://twitter.com/hbredda/status/1161386859521552385
@bitencourtbas;2019-08-13 19:20;1;85;"Sério q o mercado gostou do result da #MGLU3? Quem tá pagando o preço atual sabe quanto de growth/mg a empresa tem que apresentar nos próximos 5y e perpetuidade pra justificar o valuation atual? O ativo pode x5 a partir de hj, mas quem tá comprando tem q saber pelo q está pagando";;;#MGLU3;"1161356973088133121";https://twitter.com/bitencourtbas/status/1161356973088133121
@FelipeSalto;2019-08-15 18:08;12;80;"As complicações do cenário externo podem nos assombrar muito mais do que se imagina. Esse risco precisa ser muito bem mapeado. A economia brasileira é muito exposta à volatilidade externa, por ter uma conta capital bastante aberta, mas uma conta de comércio ainda muito fechada.";;;;"1162063501650739202";https://twitter.com/FelipeSalto/status/1162063501650739202
@tvebahia;2019-08-15 18:19;34;74;"Sobre a política econômica, Lula afirmou que "o papel do Ministro Paulo Guedes é destruir a economia brasileira", e perguntou "onde estão os militares nacionalistas?". Assista pela página da TVE no Facebook. Sexta (16), às 18h (http://www.facebook.com/tvebahia ). #LulaNaTVEBahiapic.twitter.com/VOv92KgzkI";;;#LulaNaTVEBahiapic;"1162066199129337856";https://twitter.com/tvebahia/status/1162066199129337856
@TVJandaya;2019-08-15 20:32;27;73;""Por mim eu fazia o dólar virar a moeda do brasil e fodase, quero ver o dólar valer menos que o dólar" diz sonic do zap em entrevista sobre a economia brasileira pic.twitter.com/IXNPC3ZLWx";;;;"1162099840798666752";https://twitter.com/TVJandaya/status/1162099840798666752
@BohnGass;2019-08-14 15:22;24;72;"O ataque aos direitos da classe trabalhadora é permanente por parte do governo Bolsonaro. É incrível como eles fingem não entender que não haverá crescimento econômico sem que haja emprego e salário digno. pic.twitter.com/z9bqQP3c22";;;;"1161659460844183552";https://twitter.com/BohnGass/status/1161659460844183552
@cafecomferri;2019-08-13 21:03;0;68;"Alguém vendeu 150 milhões de reais em MGLU3 hoje .... Me parece que as compras foram stops de shorts... Sei lá... deve ser impressão minha...";;;;"1161382817496018945";https://twitter.com/cafecomferri/status/1161382817496018945
@bbcbrasil;2019-08-14 22:47;18;59;"Mercado de títulos atingiu um patamar incomum, que muitas vezes antecede uma recessão ou pelo menos uma desaceleração significativa no crescimento econômico. Aqui no Brasil, o Ibovespa caiu 2,94% e o dólar comercial chegou a R$4,041 https://bbc.in/31GqZVz";;;;"1161771402262958080";https://twitter.com/bbcbrasil/status/1161771402262958080
@gigzsss;2019-08-14 14:16;2;54;"As melhores ações para trade são as que tem DONO de float , defendem o papel , alugam e puxam de volta gerando squeeze. Mglu3 em 2017 , Jbss3 em 2019 são alguns exemplos.";;;;"1161642849311629312";https://twitter.com/gigzsss/status/1161642849311629312
@AnaliseEnergia;2019-08-15 21:40;10;45;"“Vamos privatizar coisas maiores... acho que lá na frente, você, Castello Branco, pode fazer algo surpreendente”, disse o ministro Paulo Guedes hoje ao CEO da Petrobras durante evento no Rio https://br.reuters.com/article/topNews/idBRKCN1V52DS-OBRTP … via @vigarodrigo @reutersbrasil #PETR4 $PBR";;@vigarodrigo @reutersbrasil;#PETR4;"1162116823430696960";https://twitter.com/AnaliseEnergia/status/1162116823430696960
@tradersclubbr;2019-08-15 22:10;2;44;"$PETR4: Guedes diz a CEO da Petrobras que não duvida da privatização de "coisas maiores" (Reuters) https://br.reuters.com/article/businessNews/idBRKCN1V52DS-OBRBS …";;;;"1162124334305095681";https://twitter.com/tradersclubbr/status/1162124334305095681
@MarcioPochmann;2019-08-15 10:05;11;39;"Impulso adicional à economia brasileira que já está regredindo vem da paralisia do setor público ao final de 2019, cujo corte orçamentário desorganiza ainda + políticas governamentais, gerando atraso no pagamento de fornecedores, salários e até de bolsas para 84 mil pesquisadores";;;;"1161941990168248320";https://twitter.com/MarcioPochmann/status/1161941990168248320
@PMorceiro;2019-08-14 19:48;6;37;"Países em desenvolvimento: China, Tailândia, Turquia e Índia seguem trajetória de industrialização + aumento de PIB. Brasil tem desindustrialização intensa com lentíssimo crescimento. Nossa crise é estrutural. Nosso modelo gera pouquíssimo desenvolvimento. Concorda @paulogala ?";;@paulogala;;"1161726412325380097";https://twitter.com/PMorceiro/status/1161726412325380097
@mariliadf2;2019-08-14 18:04;2;36;"Papo muito legal sobre crescimento econômico brasileiro com @leosiqueirabr do @terracoecon !! Em breve no nosso canal do YouTube https://www.youtube.com/channel/UCsU0E4F3RxVOSjWlIMieReA …pic.twitter.com/C75lkJhl53";;@leosiqueirabr @terracoecon;;"1161700115368828929";https://twitter.com/mariliadf2/status/1161700115368828929
@Raphaeldau;2019-08-14 23:32;4;33;"Brasil começa a se organizar p/ retomar o crescimento econômico pra uma semana depois o assunto ser uma inevitável recessão mundial KKKKKKKKKKKKKKKKKKK a gente nunca vai sair da merda, se conformem";;;;"1161782784752521216";https://twitter.com/Raphaeldau/status/1161782784752521216
@NATUSDDT;2019-08-15 18:12;1;32;"O maior erro de minha vida foi insistir anos e anos na PETR4 e na VALE3 e sexta feira ter comprado 130.000 OIBR3, para acabar de afundar. Em um mês e 5 dias já se foi cerca de 250 mil de prejuízo.";;;;"1162064468731408390";https://twitter.com/NATUSDDT/status/1162064468731408390
@tradersclubbr;2019-08-14 13:13;2;32;"B3: INVESTIDOR ESTRANGEIRO RETIRA R$1,58 BILHÃO DA B3 NO DIA 12 DE AGOSTO; SALDO NO ANO - R$17,02 BILHÕES | #mercados | $IBOV |";;;#mercados;"1161626902089654272";https://twitter.com/tradersclubbr/status/1161626902089654272
@samadeu;2019-08-15 02:29;15;31;"Melhor mesmo é mandar Bolsonaro de volta para o inferno. Podemos ter empregos se tiver crescimento econômico. Podemos ter direitos se quisermos crescer efetivamente a economia. Essa contraposição entre empregos e direitos é falsa.";;;;"1161827212691234816";https://twitter.com/samadeu/status/1161827212691234816
@WilliamNandi;2019-08-15 21:43;3;27;"Nada sério , #MGLU3 vai receber 250 milhões de reais de volta de cobrança indevida de impostos , tudo tranquilo, amanhã já pode subir 8% @Pernelle3 Tudo validado pelo stf e trânsito em julgado. #dinheiro na conta para o terceiro trimestrepic.twitter.com/A2L2EFzX5m";;@Pernelle3;#MGLU3 #dinheiro;"1162117753630855170";https://twitter.com/WilliamNandi/status/1162117753630855170
@BlogdoMiro;2019-08-15 01:37;8;26;"Bolsonaro afunda o país. O Índice de Atividade Econômica do Banco Central fechou o segundo trimestre em queda de 0,13%. O Índice de Clima Econômico (ICE) do Brasil, medido pela Fundação Getúlio Vargas, também é dá alerta, com saldo negativo de 23,2 pontos em julho";;;;"1161814023031181319";https://twitter.com/BlogdoMiro/status/1161814023031181319
@Ozono_Merval;2019-08-14 16:32;3;26;"$IBOV BOVESPA medido $USDBRL #Brazil también tiene sus propias dudas, no se anima con el HCH inVertido Compresión mensualpic.twitter.com/Ci5KXpjcoN";;;#Brazil;"1161676906842005504";https://twitter.com/Ozono_Merval/status/1161676906842005504
@vitorcugler;2019-08-14 22:36;0;24;"resistência portuguesa devido a invasão francesa, gerando morte pra crl e tals, aí vem a construção dos arquedutos q hj são os arcos ne, q foi utilizada mão de obra escrava e consequentemente bastante sofrimento e dps foi sendo local de resistência da industrialização da cidade";;;;"1161768705237356545";https://twitter.com/vitorcugler/status/1161768705237356545
@alexcastro_de;2019-08-15 22:59;3;23;"Paulo Guedes disse que "Brasil pode sair do Mercosul se chapa de Kirchner vencer eleição e fechar economia da Argentina. Traduzido: se Cristina fizer um bom governo com crescimento econômico e geração de empregos e não se abaixar para os EUA, o Brasil em protesto, sai d Mercosul";;;;"1162136743275114498";https://twitter.com/alexcastro_de/status/1162136743275114498
@godoy_saulo;2019-08-15 21:55;0;22;"Soma na conta aí esse troco + 250MM #MGLU3 pic.twitter.com/jk02arFfdp";;;#MGLU3;"1162120667468353536";https://twitter.com/godoy_saulo/status/1162120667468353536
@tradersclubbr;2019-08-14 21:43;1;22;"$PETR4: Petrobras anuncia pré-pagamentos à China e término de contrato para fornecer petróleo (G1) https://g1.globo.com/economia/noticia/2019/08/14/petrobras-anuncia-pre-pagamentos-a-china-e-termino-de-contrato-para-fornecer-petroleo.ghtml …";;;;"1161755240246521856";https://twitter.com/tradersclubbr/status/1161755240246521856
@PTnoSenado;2019-08-14 23:49;7;20;"TRABALHANDO PELO BRASIL Um projeto da Bancada de Senadores do PT pode assegurar a retomada de 7,4 mil obras públicas paralisadas no País e dar um fôlego à economia, que — apontam os números do Banco Central—caminha oficialmente para a recessão. https://ptnosenado.org.br/projeto-da-bancada-defende-retomar-obras-publicas-para-gerar-empregos/ …";;;;"1161787070467190787";https://twitter.com/PTnoSenado/status/1161787070467190787
@deGaulledaPaz;2019-08-15 18:51;7;18;"Argentina equivale a 10% das exportações brasileiras, 3o lugar considerando países. Balança comercial bem favorável. Queria entender qual a lógica dessa afirmação. Será que ele acha que vai fechar um acordo com os EUA que vai compensar? Ele viu que China desvalorizou a moeda? https://twitter.com/folha/status/1162067690686730240 …";;;;"1162074425233223680";https://twitter.com/deGaulledaPaz/status/1162074425233223680
@tradersclubbr;2019-08-13 18:22;0;15;"$MGLU3: No Magalu, marketplace chega a R$1 bi e compensa estagnação nas lojas (Exame) https://exame.abril.com.br/negocios/no-magalu-marketplace-chega-a-r-1-bi-e-compensa-estagnacao-nas-lojas/ …";;;;"1161342395113443335";https://twitter.com/tradersclubbr/status/1161342395113443335
@zeroe100;2019-08-14 22:36;2;14;"Presidente do Banco Central, ex Trader, mudou a estratégia toda. ...hum..demanda alta ? Hum..Dólares a vista cairão direto da Mesa do BC..pensei que fosse governo liberal ...o mercado se ajusta. ..entrada maciça de dinheiro atraídos pela volúpia do Novo Presidente do Brasil https://twitter.com/folha_mercado/status/1161763186154119169 …";;;;"1161768656944189442";https://twitter.com/zeroe100/status/1161768656944189442
@alexandregov;2019-08-15 02:09;1;13;"E ademais, ela deve gerar um caixa de ate 2 bi esse ano em um ambiente adverso, com uma provável melhora da economia em 2020, a soma de forte crescimento de fatura + turnaround pode levar a números robustos que reduziriam este inexplicável gap de múltiplos pro bencmarck MGLU3";;;;"1161822213991010305";https://twitter.com/alexandregov/status/1161822213991010305
@esron;2019-08-15 23:51;0;12;"Comprei #PETR4 a R$4,50 e #USIM5 a R$0,72. Será que isso responde?";;;#PETR4 #USIM5;"1162149797937188864";https://twitter.com/esron/status/1162149797937188864
@_ihu;2019-08-15 11:30;8;7;"Estamos vivendo uma mudança de época profunda na história brasileira que pode ser comparada aquelas que ocorreram na década de 1880, quando ocorreu a abolição da escravatura, e na década de 1930, quando o país começou o seu processo de industrialização. http://bit.ly/33AtCKe";;;;"1161963245319573506";https://twitter.com/_ihu/status/1161963245319573506
@AlexandreCruz;2019-08-15 13:57;0;7;"Até concordei com muita coisa que ele escreveu, o que nunca aconteceu, mas o erro BÁSICO aqui é, implicitamente, confundir crescimento económico com aumento do consumo desregrado.O verdadeiro desafio ambiental é consumir de forma mais sustentável com crescimento económico.";;;;"1162000285620944897";https://twitter.com/AlexandreCruz/status/1162000285620944897
@tancredoeduardo;2019-08-15 21:13;0;7;"Goau4 a quase 5 reais, Petr4 a 24! hahaha oportunidade tai na tua frente!!";;;;"1162110156420853765";https://twitter.com/tancredoeduardo/status/1162110156420853765
@contratrend;2019-08-14 22:50;1;7;"Resumo do dia: #IBOV -2,94% #INDFUT -3,38% #DOLFUT +2,28% Volume Dólar: 506,2k (R$101,80 bi) Índice: 185,1k (R$18,84 bi) Vwap's Dólar: 4.022,54 Índice: 101.825 Ibovespa (principais ações) Alta: #ESTC3 #SMLS3 #BTOW3 Baixa: #VALE3 #PETR4 #B3SA3 Informações by @nelogicapic.twitter.com/CPXTXNmsca";;@nelogicapic;#IBOV #INDFUT #DOLFUT #ESTC3 #SMLS3 #BTOW3 #VALE3 #PETR4 #B3SA3;"1161772188795641857";https://twitter.com/contratrend/status/1161772188795641857
@JorgeEremites;2019-08-15 10:56;3;6;"Testemunhamos os impactos do #Antropoceno, período marcado pela interferência dos seres humanos no clima do planeta, sobretudo por conta da industrialização observada desde o século XVIII. Neste contexto, preservar as florestas é preservar a vida na Terra. https://twitter.com/proindio/status/1161949025949683714 …";;;#Antropoceno;"1161954803406266368";https://twitter.com/JorgeEremites/status/1161954803406266368
@outraspalavrass;2019-08-14 12:30;5;6;"Na nova estrutura social, serviços ocupam lugar das fábricas, e igrejas se tornam arena política. Para economista, vivemos intensa transformação – assim como na abolição da escravatura e na industrialização – e as velhas narrativas já não mobilizam: http://bit.ly/2KFrfgI";;;;"1161615956537483264";https://twitter.com/outraspalavrass/status/1161615956537483264
@fredericopp;2019-08-15 18:26;1;5;"Reunião do gov. @EduardoLeite_ com o pres.da Agência Brasileira de Promoção de Exportações e Investimentos (Apex-Brasil), contra-almirante Sergio Ricardo Segovia Barbosa. A agência promove produtos e serviços brasileiros no exterior e busca atrair investimentos estrangeiros. pic.twitter.com/T9uoCuonr3";;@EduardoLeite_;;"1162068113518710784";https://twitter.com/fredericopp/status/1162068113518710784
@MirandaSa_;2019-08-15 11:05;0;5;"Para conter a alta do dólar, o Banco Central do Brasil anunciou a venda da moeda americana no mercado à vista. Essa medida não era colocada em prática desde 2009";;;;"1161956983777443840";https://twitter.com/MirandaSa_/status/1161956983777443840
@FerrariStrada;2019-08-14 18:30;3;4;"Eles não tem um pingo de estratégia, ao invés de segurar a audiência para ver se volta aos 10 pontos eles colocam dois comerciais ao mesmo tempo e derrubam a audiência #BelaAFeiahttps://twitter.com/meuamorpelagi/status/1161706125336752129 …";;;#BelaAFeiahttps;"1161706563750510594";https://twitter.com/FerrariStrada/status/1161706563750510594
@gferreirasantos;2019-08-15 21:50;0;4;"Vai ficar assim: sujando a imagem do Brasil, ofendendo outros povos. Teremos consequências diretas, a curto prazo, sobre exportações brasileiras, crescendo a imagem de destruidor da natureza.";;;;"1162119286946717696";https://twitter.com/gferreirasantos/status/1162119286946717696
@clubedopairico;2019-08-15 15:39;0;4;"corrigindo: de olho na PETR4 e uma possível tentativa de romper os R$24,60 ... como suporte, temos os R$24,20";;;;"1162026002169651200";https://twitter.com/clubedopairico/status/1162026002169651200
@FortunaraInvest;2019-08-15 11:34;1;4;"Morning call Minério de ferro (Dalian): -2,83% Oil BRENT: -2,14% Oil WTI: -1,56% Exterior: Asia: (fechado) Europa: (aberto) Tio Sam: (futuros) **Horário que os dados foram coletados 08h33 Bom dia e bons negócios! #IBOV $IBOV #PETR4 #vale3";;;#IBOV #PETR4 #vale3;"1161964414792323072";https://twitter.com/FortunaraInvest/status/1161964414792323072
@FortunaraInvest;2019-08-15 11:34;1;4;"Morning call Minério de ferro (Dalian): -2,83% Oil BRENT: -2,14% Oil WTI: -1,56% Exterior: Asia: (fechado) Europa: (aberto) Tio Sam: (futuros) **Horário que os dados foram coletados 08h33 Bom dia e bons negócios! #IBOV $IBOV #PETR4 #vale3";;;#IBOV #PETR4 #vale3;"1161964414792323072";https://twitter.com/FortunaraInvest/status/1161964414792323072
@LuisFelipeGiest;2019-08-15 00:16;0;3;"Sendo q justamente os que conseguiram sustentar a industrialização foram os que q + cresceram relativamente a seu grupo de renda, com a única exceção da Austrália - q é grosso modo uma Arábia Saudita mais diversificada postada ao lado do seu mercado consumidor.";;;;"1161793741331554304";https://twitter.com/LuisFelipeGiest/status/1161793741331554304
@brolshevik;2019-08-15 18:53;1;3;"calma que israel vai acolher todas as exportações brasileiras";;;;"1162074851265454081";https://twitter.com/brolshevik/status/1162074851265454081
@delacruz_ismael;2019-08-14 10:12;0;3;"3) Brasil, la economía más grande de América Latina, sufre una producción industrial débil y un alto desempleo. Los datos de las próximas semanas confirmarán si ha caído en recesión.";;;;"1161581280741527552";https://twitter.com/delacruz_ismael/status/1161581280741527552
@Dinky_Dreamer;2019-08-15 21:06;0;3;"A República – todas as notas de Real (R$) "De acordo com o Banco Central do Brasil, trata-se de uma efígie simbólica, ou seja, uma ilustração que representa a República. No nosso país, ela foi interpretada sob a forma de uma escultura, e a imagem original que serviu de (+) pic.twitter.com/nJ4eY4AM0c";;;;"1162108223664664576";https://twitter.com/Dinky_Dreamer/status/1162108223664664576
@confebras;2019-08-15 20:07;0;3;"O cooperativismo de crédito só aumenta no Brasil, conforme comprova o Panorama do Sistema Nacional de Crédito Cooperativo do Banco Central 2018. Ao longo do ano, o crescimento da carteira de crédito ultrapassou os 20%. Quer ver mais? Acesse: https://bit.ly/31Gh6ah pic.twitter.com/iziY8dEiVP";;;;"1162093361983041540";https://twitter.com/confebras/status/1162093361983041540
@1967mauricio;2019-08-15 22:17;2;2;"Incrível é vc ver bolsominions defender: Nepotismo Torturadores corrupção Foro privilegiado Obscurantismo Destruição da educação e saúde Nenhum projeto de EMPREGO E RENDA OU INDUSTRIALIZAÇÃO Cara dói. pic.twitter.com/OA2sRK3LmH";;;;"1162126069304111104";https://twitter.com/1967mauricio/status/1162126069304111104
@SAPBrasil;2019-08-14 14:00;2;2;"Alinhar as estratégias comerciais com as expectativas do consumidor é um dos desafios da indústria de bens de consumo que podem ser solucionados com a ajuda do #SAPS4HANA. Descubra como: http://sap.to/6015EFRYf pic.twitter.com/TAd08umeHi";;;#SAPS4HANA;"1161638676377604096";https://twitter.com/SAPBrasil/status/1161638676377604096
@judasmacabeo1;2019-08-15 13:30;0;2;"Ahora, nos ponen de ejemplo al Banco Central do Brasil que bajo su tasa de referencia y observó la paridad del real con el dólar y ya están arriba de la barrera psicológica de los 4 reales por dólar.. Otro motivo más para dejar todo como esta.. pic.twitter.com/GMPkGhXaRo";;;;"1161993566194978816";https://twitter.com/judasmacabeo1/status/1161993566194978816
@ADVFNBrasil;2019-08-15 21:04;1;2;"Análise – IBOV, WINV19, WDOU19, PETR4, VALE3, HGTX3, RADL3 e ITUB4 https://br.advfn.com/jornal/2019/08/analise-ibov-winv19-wdou19-petr4-vale3-hgtx3-radl3-e-itub4/ …";;;;"1162107699246579714";https://twitter.com/ADVFNBrasil/status/1162107699246579714
@Rosalvob17b17;2019-08-14 18:25;2;1;"O Bolsonaro tinha que industrialização da produção de frutas no Nordeste para gerar renda e emprego para o povo nordestino";;;;"1161705497277452294";https://twitter.com/Rosalvob17b17/status/1161705497277452294
@portaldailha;2019-08-15 19:21;0;1;"Santa Catarina responde por 58% das exportações brasileiras de carne suína http://www.portaldailha.com.br/noticias/lernoticia.php?id=45765#.XVWwy2XW638.twitter …";;;#;"1162081984165945344";https://twitter.com/portaldailha/status/1162081984165945344
@caassimiro;2019-08-15 13:38;0;1;"do jeito q o presidente de vcs eh aposto que ele vai cortar as exportações pra argentina, que eh uma forte importadora de peças brasileiras..";;;;"1161995602365956099";https://twitter.com/caassimiro/status/1161995602365956099
@redeacaert;2019-08-14 13:30;0;1;"Faturamento com exportações de carne suína catarinense cresce 33,5% no ano. Crise na suinocultura chinesa foi o principal motivo. Estado responde por 58% das exportações brasileiras do produto. Matéria de @jessicabahiam https://bit.ly/2YQLaTV";;@jessicabahiam;;"1161631151125073920";https://twitter.com/redeacaert/status/1161631151125073920
@ViktoriaInvest;2019-08-15 19:13;0;1;"Ta falando do $IBOV? O bicho ta debaixo de mais de 20mil puts agora... Até se o delta ainda ta baixo, ooo delícia! https://twitter.com/clubedopairico/status/1162078221820682241 …";;;;"1162079801492090880";https://twitter.com/ViktoriaInvest/status/1162079801492090880
@ViktoriaInvest;2019-08-15 18:58;0;1;"O $IBOV foi parar nos 98.500 (+/-). Abaixo os últimos dados do Open-Interest. Lembre-se: o put é seu amigo... pic.twitter.com/KEZT4e6Nbh";;;;"1162076215253045248";https://twitter.com/ViktoriaInvest/status/1162076215253045248
@esuperfluos;2019-08-15 19:36;0;0;"Trump fez campanha baseada em apoio aos caminhoneiros. Com as guerras comerciais e impostos modificados, mais de 90% da classe tem renda menor hoje do que tinha 2 anos atrás. Em vez de liberar o livre comércio, vai insistir na estratégia. Vai resolver, sim... https://twitter.com/realDonaldTrump/status/1162083867697852416 …";;;;"1162085770011828225";https://twitter.com/esuperfluos/status/1162085770011828225
@willianlourenco;2019-08-15 05:13;0;0;"No Brasil, não é fácil se manter como empresa. Impostos, burocracias... Agora, precisamos entender as estratégias comerciais por trás dessas demissões. Não necessariamente os profissionais foram desligados por motivos econômicos e podem sim terem sido "sacrificados" por questões";;;;"1161868432712896512";https://twitter.com/willianlourenco/status/1161868432712896512
@Upsideinvest;2019-08-13 15:07;0;0;"Mr Trump vai ter que repensar suas estratégias comerciais com a China https://twitter.com/business/status/1161281439503196163 …";;;;"1161293082702336001";https://twitter.com/Upsideinvest/status/1161293082702336001
@gtosilva1978;2019-08-15 19:20;0;0;"Em 2019, as exportacoes do Brasil para a Argentina cairam 40% com a grave crise pela qual passa o vizinho. Hoje a Argentina representa 4,4% das exportacoes brasileiras.... cada vez menos relevante pro Brasil";;;;"1162081709548081154";https://twitter.com/gtosilva1978/status/1162081709548081154
@IUMABRASIL;2019-08-15 13:32;0;0;"Dia 24/08 - Abertura Oficial 15h - Expointer. Vai ser tratado o Acordo Comercial Brasil e China, uma abertura de novas oportunidades comerciais para o agronegócio e também sobre as exportações brasileiras de lácteos para a China . garanta sua participação. Inscrições 51 3224.6111 pic.twitter.com/aqjC0QcOhu";;;;"1161994094899531776";https://twitter.com/IUMABRASIL/status/1161994094899531776
@bandrs;2019-08-14 23:39;1;0;"As exportações brasileiras de carne bovina e suína cresceram 20% este ano. A notícia é boa para os produtores, mas nos supermercados o aumento das vendas externas pode significar alta nos preços para os consumidores. Confira a reportagem do #BandCidade: http://bit.ly/2H9eo5z pic.twitter.com/COP8RTdSRp";;;#BandCidade;"1161784479532429313";https://twitter.com/bandrs/status/1161784479532429313
@10dezProfessor;2019-08-14 03:42;0;0;"O BRASIL só vai encontrar as Vias ao Crescimento da Economia com o AFASTAMENTO de Todos AgenteS-de-Estado que usaram da #LavaJato para Fins Político-Partidário-Empresarial que causaram a Tragédia-Geral Social-Política-Jurídica-Empresarial-Industrial-Trabalhista-Econômica ao CAOS";;;#LavaJato;"1161483149920149506";https://twitter.com/10dezProfessor/status/1161483149920149506
@gustavotrancho;2019-08-13 13:49;0;0;"Esse é um dos pontos que não fecha na minha compreensão de economia. Todos falam que o câmbio flutuante é bom para o Brasil, que não precisamos de política industrial, mas como classificar o que a China faz? Os intervencionistas chineses têm o maior parque industrial do mundo.";;;;"1161273474863837184";https://twitter.com/gustavotrancho/status/1161273474863837184
@jonasmelloshow;2019-08-15 13:55;0;0;"Banco Central do Brasil anuncia leilão de dólares à vista a partir da próxima semana O Banco Central do Brasil anunciou nesta quarta-feira (14/08) mudanças na forma de atuar no mercado de câmbio e vai passar a… https://www.instagram.com/p/B1L-Q-zngsT/?igshid=f7zdpravjvcp …";;;;"1161999960470016001";https://twitter.com/jonasmelloshow/status/1161999960470016001
@ROKUMURADF;2019-08-15 10:19;0;0;"Paz interior! em Banco Central do Brasil https://www.instagram.com/p/B1LldGqH3aX/?igshid=1sicp4zo962y6 …";;;;"1161945399407665153";https://twitter.com/ROKUMURADF/status/1161945399407665153
@faoliveirafotos;2019-08-14 03:40;0;0;"Cheers bor! #long #mglu3 pic.twitter.com/HuVkuhqNbH";;;#long #mglu3;"1161482576147693569";https://twitter.com/faoliveirafotos/status/1161482576147693569
@pardoTRADER;2019-08-15 21:15;0;0;"Veja como foi o fechamento do #IBOV $IBOV hoje pic.twitter.com/83qsFVRbHo";;;#IBOV;"1162110575029211137";https://twitter.com/pardoTRADER/status/1162110575029211137
@ViktoriaInvest;2019-08-15 19:43;0;0;"O open interest do $IBOV nos strikes (ultimos dados de 14/08) O que vc acha que pode acontecer diante desta situacao? pic.twitter.com/D4Jgsk33vf";;;;"1162087387478011904";https://twitter.com/ViktoriaInvest/status/1162087387478011904
@mkomacs;2019-08-15 18:29;0;0;"Operando $Ibov hoje... pic.twitter.com/5wXs19aGV6";;;;"1162068709051158528";https://twitter.com/mkomacs/status/1162068709051158528
@pardoTRADER;2019-08-14 21:15;0;0;"#EWZ $EWZ #IBOV $IBOV dolarizado pic.twitter.com/fgAnEfDOxd";;;#EWZ #IBOV;"1161748230104920064";https://twitter.com/pardoTRADER/status/1161748230104920064
@thedoctor_river;2019-08-14 14:48;0;0;"$IBOV sigue fallando feo. pic.twitter.com/sUMxVtQfRi";;;;"1161650759299227649";https://twitter.com/thedoctor_river/status/1161650759299227649------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
@JornalOGlobo;2019-05-13 16:20;146;675;"Mais de 90% dos países do mundo têm crescimento econômico maior que o do Brasil. https://glo.bo/2Ji0znW";;;;"1127971765676908545";https://twitter.com/JornalOGlobo/status/1127971765676908545
@tvbrasilgov;2019-05-13 23:41;76;317;"O presidente @jairbolsonaro chega a Dallas (EUA) nesta quarta-feira (15) para receber um prêmio da Câmara de Comércio Brasil-Estados Unidos. O volume de exportações brasileiras para o país norte-americano atingiu U$28,7 bilhões no ano passado, com alta de 7% em relação a 2017. pic.twitter.com/aqS9JclBoj";;@jairbolsonaro;;"1128082897234165762";https://twitter.com/tvbrasilgov/status/1128082897234165762
